	th1_ko1.cel	th1_ko2.cel	th1_ko3.cel	th1_wt1.cel	th1_wt2.cel	th1_wt3.cel
1422653_at	4.303573	4.218978	4.1854	4.397028	4.241487	4.05322
1422654_at	5.178036	4.997058	5.244056	5.33669	5.360571	5.122832
1422655_at	4.217279	4.425618	4.302717	4.326654	4.515715	4.568687
1422656_at	3.473859	3.388796	3.371197	3.451214	3.543747	3.523944
1422657_at	3.270429	3.222753	3.460007	3.426366	3.078544	3.158544
1422658_at	3.810702	3.580555	3.722636	3.717428	3.815373	3.814863
1422659_at	4.61011	4.537395	4.465538	4.662816	4.79739	4.676395
1422660_at	12.96943	12.90586	12.89801	13.12296	13.06967	13.03083
1422661_at	6.646683	6.241632	6.369073	6.346375	6.48973	6.245347
1422662_at	6.928126	6.680723	6.050174	6.561864	6.633254	6.131589
1422663_at	8.662474	8.987035	8.938592	8.699911	8.549729	8.803859
1422664_at	9.357157	9.180957	9.415903	9.456408	9.352257	9.431259
1422665_a_at	7.35023	7.535121	7.498989	6.781117	6.667736	7.133456
1422666_at	4.94608	5.048181	5.037606	5.020182	5.16977	4.899464
1422667_at	4.436467	4.461987	4.542715	4.542994	4.500282	4.553794
1422668_at	11.11445	11.088	11.30033	9.676736	9.44446	10.42274
1422669_at	7.980527	7.899587	7.888543	8.132231	7.968197	8.001674
1422670_at	4.121491	4.17922	4.184732	4.107172	4.270628	4.156764
1422671_s_at	4.173007	4.079601	4.198702	3.877583	4.018328	4.150509
1422672_at	3.584031	3.35677	3.486489	3.115668	3.43524	3.56525
1422673_at	4.18186	4.182965	4.127693	4.216387	4.125812	4.206331
1422674_s_at	4.707467	4.661747	4.724149	4.858336	4.549435	4.748361
1422675_at	10.3502	10.00482	9.989289	10.03022	9.866773	9.749458
1422676_at	7.53409	7.833048	7.797958	7.683944	7.546383	7.72357
1422677_at	6.784139	6.835182	6.634221	6.932714	6.758723	6.80933
1422678_at	5.211073	5.182036	5.146121	5.328731	5.255791	5.116295
1422679_s_at	8.231051	8.336153	8.122267	8.230703	8.113372	8.280064
1422680_at	7.377219	7.307678	7.375338	7.437525	7.399963	7.399963
1422681_at	7.443306	7.112005	7.230327	7.474629	7.371051	7.460915
1422682_s_at	3.59069	3.894667	3.763827	3.813605	3.845818	3.879604
1422683_at	3.630121	3.739585	3.717102	3.573444	3.685652	3.653027
1422684_a_at	8.766504	8.900333	8.772832	8.886489	8.856437	8.853095
1422685_at	8.29605	8.215631	8.156908	8.454649	8.229795	8.532192
1422686_s_at	8.171999	8.229908	8.085635	8.338506	8.165053	8.37041
1422687_at	9.37074	9.425943	9.634261	9.342107	9.423551	9.441118
1422688_a_at	9.619195	9.577141	9.612982	9.71924	9.596449	9.757136
1422689_at	3.306383	3.440885	3.530631	3.271381	3.377476	3.480002
1422690_at	9.711757	9.591091	9.500405	9.719716	9.779829	9.728231
1422691_at	5.581456	5.393992	5.41148	5.427623	5.427623	5.476597
1422692_at	4.838107	5.331026	5.490202	5.978443	5.656659	5.671159
1422693_a_at	12.38607	12.46842	12.39869	12.38616	12.43062	12.32276
1422694_at	3.71428	3.899763	3.764288	3.769981	3.930941	3.924647
1422695_at	3.614132	3.569823	3.509317	3.714091	3.571539	3.517859
1422696_at	3.959794	4.042483	3.893325	4.12367	4.048394	3.959036
1422697_s_at	9.05819	9.118867	8.936752	8.223933	8.215113	8.213998
1422698_s_at	10.44835	10.2454	10.088	9.67584	9.552364	9.554824
1422699_at	4.654033	4.670533	4.955802	4.76333	4.613956	4.591314
1422700_at	3.367867	3.334953	3.416546	3.3883	3.335952	3.453537
1422701_at	9.933562	9.934984	10.20708	9.865766	10.02643	9.989446
1422702_at	9.476824	9.544941	9.587182	9.556494	9.503846	9.511348
1422703_at	4.899464	5.38124	4.947192	4.842933	4.719647	4.819842
1422704_at	7.841247	8.044514	8.051548	7.470092	7.07146	7.522842
1422705_at	7.080996	7.006659	6.868245	6.925116	6.546049	7.345449
1422706_at	8.036862	7.739398	7.765191	7.530885	7.132862	8.262505
1422707_at	8.099608	7.797396	8.139367	7.955853	8.130797	7.932832
1422708_at	4.603555	4.896073	4.419343	4.317747	4.775628	4.355194
1422709_a_at	6.377427	6.786175	6.864937	6.641387	6.434724	6.423001
1422710_a_at	3.715088	3.808293	4.07461	3.835928	3.801277	3.764285
1422711_a_at	4.181665	4.104168	4.033348	4.384187	4.118296	4.204694
1422712_a_at	11.74375	11.68081	11.67846	11.70562	11.72077	11.72018
1422713_a_at	7.495603	7.434248	7.403135	7.392555	7.422561	7.454341
1422714_at	9.239568	9.377597	9.262468	9.271574	9.348527	9.274063
1422715_s_at	10.29215	10.316	10.18987	9.96811	9.990897	10.15082
1422716_a_at	7.177366	7.308728	6.874628	7.278186	7.461691	7.301576
1422717_at	5.595296	5.998923	5.319719	5.168701	5.485984	5.579053
1422718_at	6.383725	6.629979	6.585175	6.68976	6.641696	6.624748
1422719_s_at	7.504469	7.592322	7.553171	7.62383	7.523095	7.456228
1422720_at	4.671038	4.579457	4.482748	4.546183	4.511231	4.67226
1422721_at	4.17106	4.724149	4.87342	4.606448	4.523959	4.564591
1422722_at	4.631402	4.539227	4.446834	4.484782	4.466673	4.509263
1422723_at	7.723128	7.535387	7.584395	6.912154	6.274427	6.92401
1422724_at	3.527695	3.6243	3.54833	3.579231	3.53343	3.643153
1422725_at	4.033134	3.993693	4.507691	4.087756	4.280885	4.514834
1422726_x_at	3.2356	3.340448	3.275768	3.356337	3.189362	3.312827
1422727_at	4.209838	4.490274	4.307698	4.437407	4.379328	4.401236
1422728_at	4.587665	4.313982	4.234176	4.279243	4.238608	4.326038
1422729_at	3.678707	3.452904	3.720094	3.275563	3.475964	3.417498
1422730_at	7.046627	7.127743	7.293681	6.800071	6.839387	7.005834
1422731_at	8.945867	8.838348	9.194835	8.333887	8.446615	8.56293
1422732_at	7.890078	8.109212	8.035525	7.702935	7.631651	7.658314
1422733_at	3.975469	3.982634	4.127915	4.001545	3.692775	3.793981
1422734_a_at	8.018822	8.258024	7.496717	7.718958	7.776372	7.565175
1422735_at	4.468642	4.363795	4.357682	4.411135	4.303203	4.540596
1422736_at	9.304962	9.267167	9.182842	9.316387	9.289611	9.320181
1422737_at	8.245659	8.668979	8.557132	8.266073	8.179981	8.33322
1422738_at	5.148905	5.024783	5.169652	5.158769	5.187468	5.332814
1422739_at	4.206516	4.3515	4.117871	4.031385	4.263345	4.191634
1422740_at	5.274098	5.371382	5.208235	5.023234	5.184234	5.072253
1422741_a_at	5.054288	4.671693	4.943111	4.980939	4.732094	5.398039
1422742_at	7.503628	7.523435	7.695964	7.668945	7.595472	7.789969
1422743_at	3.764059	3.655462	3.671702	3.717755	3.692246	3.589755
1422744_at	3.941856	3.873751	4.032545	3.610149	3.904631	3.769482
1422745_at	5.367086	5.533772	5.298824	5.540919	5.507668	5.565096
1422746_s_at	6.869398	6.533006	6.653085	6.550523	6.660521	6.805513
1422747_at	6.457426	6.32741	6.758756	6.617645	6.60755	6.560455
1422748_at	7.56785	7.433624	8.312987	6.830965	7.254377	7.579322
1422749_at	4.046624	4.129002	4.125491	4.133579	4.072888	4.099841
1422750_a_at	5.319136	5.212523	5.016137	4.99823	5.206527	5.206527
1422751_at	3.929691	3.764059	3.910768	3.940368	4.202008	4.098944
1422752_at	7.941842	7.908421	7.747186	8.094089	7.969666	7.986768
1422753_a_at	8.951662	8.872258	8.760466	8.877959	8.643072	8.898393
1422754_at	4.49404	4.418887	4.504867	4.564591	4.546008	4.537164
1422755_at	4.293004	4.597997	4.540826	4.548883	4.481423	4.371873
1422756_at	4.430964	3.987446	4.1042	4.157608	4.124939	4.323341
1422757_at	3.683843	3.911085	3.803302	3.812719	3.864826	4.028034
1422758_at	5.493865	5.756195	6.707915	5.709762	6.08103	6.095715
1422759_a_at	9.27783	9.511069	9.432513	9.216733	9.300462	9.255164
1422760_at	3.723785	3.608547	3.466216	3.645814	3.579107	3.579107
1422761_at	4.617164	4.365932	4.56711	4.494207	4.507381	4.524609
1422762_at	5.640523	5.628035	5.553299	5.669178	5.684627	5.637684
1422763_at	8.807932	8.698034	8.856269	8.650401	8.792746	8.745791
1422764_at	11.00724	10.92791	11.12699	11.14336	11.06464	11.08016
1422765_at	4.74771	4.717138	5.175319	4.764342	4.726049	4.89584
1422766_at	7.288692	7.14117	7.268887	7.35882	7.320986	7.50503
1422767_at	9.611601	9.800461	9.95595	9.562652	9.482576	9.572867
1422768_at	8.637402	8.719694	8.836315	8.876049	8.805124	8.792905
1422769_at	10.40197	10.23184	10.38888	10.53622	10.38935	10.41907
1422770_at	6.549629	6.376697	6.408421	6.326105	6.487259	6.267044
1422771_at	3.881868	3.747485	3.911539	3.859775	3.831643	3.780913
1422772_at	6.145815	6.31751	6.190196	6.233298	6.516698	6.441424
1422773_at	4.106909	4.070835	4.084272	3.901727	4.106909	4.033172
1422774_at	5.855203	5.608845	5.616351	5.781371	5.755738	5.604446
1422775_at	4.753364	5.053145	4.735688	5.095858	4.918674	4.918674
1422776_at	3.984261	4.033487	3.903014	4.070173	3.9913	4.0894
1422777_at	3.99424	3.94891	4.04044	3.995808	4.090155	4.152365
1422778_at	10.95014	11.07726	11.07363	11.09552	11.08238	11.11209
1422779_at	4.354977	4.229389	4.293225	4.194127	4.051542	4.012875
1422780_at	6.317105	6.372233	6.303828	6.336542	6.343335	6.54339
1422781_at	3.391506	3.484261	3.389079	3.419805	3.395554	3.324844
1422782_s_at	4.13237	3.937744	3.951955	4.077843	4.033888	4.007809
1422783_a_at	5.429177	5.509536	5.193171	5.47267	5.493214	5.558619
1422784_at	4.365996	4.3229	4.255292	4.212546	4.180675	4.316431
1422785_at	8.863613	8.916366	9.073952	9.128479	9.24811	9.155848
1422786_at	5.794611	6.0241	5.805942	5.896799	5.949685	5.790476
1422787_at	5.69801	5.462234	5.466758	5.636396	5.416692	5.609581
1422788_at	8.903178	8.766964	8.841934	8.708849	8.66317	8.70189
1422789_at	3.750233	3.695183	3.734139	3.780913	3.67909	3.727177
1422790_at	4.314163	4.162733	4.213487	4.54606	4.392087	4.314163
1422791_at	9.154854	8.925334	8.91339	9.226842	9.164657	9.210651
1422792_at	9.104689	9.153045	9.184482	9.210259	9.061893	9.118599
1422793_at	9.198645	8.913672	9.028088	9.170646	8.9462	8.900043
1422794_at	9.757015	9.869872	9.95505	9.848254	9.89484	9.863195
1422795_at	6.653461	6.608687	6.643628	6.724215	6.633728	6.512988
1422796_at	9.809991	9.989368	9.411769	9.656466	9.936949	9.680152
1422797_at	9.364143	9.312535	9.266656	9.248847	9.160373	9.301529
1422798_at	3.356226	3.777875	3.330257	3.396074	3.387952	3.657598
1422799_at	8.88554	9.217835	9.131894	8.919404	9.192128	8.698359
1422800_at	4.368109	4.239177	4.459591	4.327172	4.325279	4.213214
1422801_at	10.92838	11.18604	11.25287	11.05691	11.12582	11.01259
1422802_at	4.944778	4.83457	5.052095	4.855934	4.879941	4.90869
1422803_at	5.814429	5.915257	5.810118	5.787356	5.776257	5.612109
1422804_at	10.66134	10.99761	10.8301	10.20389	9.925579	10.59656
1422805_a_at	7.574828	7.544952	7.934293	7.629456	7.638073	7.737165
1422806_x_at	5.690582	5.611478	5.721278	5.641607	5.713578	5.845107
1422807_at	8.97622	8.872328	8.938342	8.675564	8.808707	8.632549
1422808_s_at	10.29435	10.33919	10.35296	10.2561	10.3535	10.25113
1422809_at	3.840746	4.075964	4.137586	4.212352	4.02196	4.394207
1422810_at	7.156534	7.009572	7.244285	7.312723	7.011328	7.284073
1422811_at	5.930654	5.768839	5.671891	5.788016	5.816263	5.809506
1422812_at	5.617136	5.495152	6.218523	5.181919	6.300097	5.596469
1422813_at	4.313385	4.097195	4.130575	4.100916	4.059412	4.118296
1422814_at	8.308404	8.192106	8.424227	8.391269	8.325663	8.495264
1422815_at	4.108528	4.241291	4.160682	4.402083	4.360854	4.277443
1422816_a_at	7.413345	7.346276	7.306952	7.4259	7.343028	7.401028
1422817_at	4.925486	5.00963	4.910487	5.238038	5.169304	5.122832
1422818_at	9.147189	9.147083	9.272275	9.116149	9.287309	9.261668
1422819_at	9.086702	9.158585	9.161886	9.211439	8.953136	9.169491
1422820_at	7.01807	6.913465	6.785148	7.090913	6.875085	6.862934
1422821_s_at	6.619083	6.700722	6.462544	6.499415	6.473739	6.521579
1422822_at	5.247471	5.324419	5.222761	4.944343	5.214475	5.059133
1422823_at	6.15645	6.676191	6.886673	6.715748	7.096155	5.901761
1422824_s_at	6.453551	7.127021	7.475965	7.041239	7.478585	5.831438
1422825_at	3.657696	3.69049	3.624902	3.49528	3.633913	3.765701
1422826_at	4.462002	4.305485	4.322628	4.526476	4.413626	4.369074
1422827_x_at	6.658418	6.557076	6.636071	6.78757	6.722034	6.694255
1422828_at	12.55715	12.41532	12.58446	12.56377	12.69247	12.6786
1422829_at	5.399044	5.412748	5.26406	5.402774	5.457377	5.195041
1422830_s_at	4.150509	4.380967	4.15457	4.198534	4.229348	4.294027
1422831_at	3.92949	3.979184	4.357682	4.035853	4.029883	3.938821
1422832_at	4.109898	4.32683	4.124637	4.212361	4.628297	4.259033
1422833_at	3.833606	3.743022	4.098328	3.688601	3.881913	3.684134
1422834_at	3.552449	3.540989	3.533326	3.395949	3.475201	3.352301
1422835_at	3.675045	3.839489	3.698302	3.664285	3.650424	3.643153
1422836_at	7.665848	7.539142	7.933775	7.881752	8.043787	8.009562
1422837_at	3.759021	4.039644	4.034854	4.103442	4.237828	4.100621
1422838_at	3.559961	3.611822	3.550692	3.570232	3.944243	3.563215
1422839_at	3.669801	4.045767	3.877369	3.920055	3.901981	3.85649
1422840_at	3.362884	3.417289	3.423706	3.261651	3.391497	3.474996
1422841_at	4.576812	4.603543	4.3098	4.463312	4.195727	4.350372
1422842_at	9.773296	9.418732	9.668615	9.670387	9.545169	9.751822
1422843_at	5.302407	5.121943	5.20249	5.384682	5.221063	5.253621
1422844_a_at	10.15305	10.13526	10.35463	10.12178	10.08873	10.0841
1422845_at	10.54877	10.55544	10.56289	10.63549	10.73725	10.59074
1422846_at	5.041515	4.847263	5.006766	4.932377	4.775066	4.974821
1422847_a_at	8.102489	8.154047	8.222754	7.889845	7.83719	7.89869
1422848_a_at	11.12101	11.07231	11.22649	11.0634	11.04429	11.0736
1422849_a_at	12.67479	12.66059	12.86243	12.43143	12.50686	12.47513
1422850_at	7.862916	7.875836	7.828411	7.773833	7.81607	7.587492
1422851_at	4.181489	4.02797	4.048537	3.882904	4.136769	4.009578
1422852_at	4.321963	4.357123	4.403619	4.483528	4.237575	4.389486
1422853_at	7.535475	7.142616	7.124067	7.291564	7.273659	7.268746
1422854_at	8.325766	8.306815	8.158449	8.094783	8.19712	8.158419
1422855_at	9.800808	9.826545	9.601458	9.503375	9.52983	9.465374
1422856_at	6.043185	6.002771	6.090411	6.100932	6.195411	6.226845
1422857_at	7.224863	7.030496	6.958983	7.144537	6.88282	7.015936
1422858_at	7.920369	7.819496	7.737808	7.781094	7.704044	7.728985
1422859_a_at	7.237586	7.094283	6.953581	7.443208	7.394813	7.414254
1422860_at	4.127708	4.223864	4.17315	3.686056	4.086627	4.188172
1422861_s_at	3.445831	3.312217	3.41827	3.687378	3.433677	3.607032
1422862_at	3.272613	3.226302	3.26796	3.360639	3.446148	3.405015
1422863_s_at	4.574746	4.609656	4.682553	4.880667	5.000766	4.672633
1422864_at	6.001883	6.283584	6.195411	5.963019	6.476073	6.249973
1422865_at	4.731528	5.013181	4.871422	4.942814	5.407756	5.079427
1422866_at	4.39852	4.41419	4.211745	4.276188	4.190829	4.304134
1422867_at	7.380995	8.832135	8.718755	8.777887	10.45645	9.571825
1422868_s_at	3.846429	3.719813	3.671702	3.75771	3.658061	3.806561
1422869_at	3.887389	3.739572	3.796315	3.724611	3.731954	3.847118
1422870_at	4.391811	4.590314	4.427535	4.284767	4.198755	4.416295
1422871_at	4.299508	4.182902	4.272289	4.196189	4.171334	4.287336
1422872_at	4.03666	4.234781	4.282518	4.242164	4.164029	4.150509
1422873_at	3.821435	3.588054	3.711801	3.666376	3.63297	3.580946
1422874_at	3.840746	3.892546	3.571229	3.603849	3.711917	3.671022
1422875_at	8.176831	8.18899	8.466464	8.791418	8.698254	8.579839
1422876_at	3.745817	4.204731	4.159306	3.987089	4.020295	4.004634
1422877_at	3.548317	3.731676	3.697723	3.43822	3.631614	3.698053
1422878_at	6.195657	6.029755	5.973329	5.738656	5.868648	5.720212
1422879_at	9.255742	8.984157	9.030593	9.056034	9.154604	8.999769
1422880_at	9.596439	9.418178	9.373981	9.237569	9.513196	9.332061
1422881_s_at	7.611131	7.32358	7.362097	7.542798	7.671348	7.542239
1422882_at	4.524373	4.505262	4.553045	4.34334	4.142809	4.24792
1422883_at	8.836199	8.59251	8.60431	8.6574	8.455955	8.501894
1422884_at	11.08238	10.94027	10.80243	11.03436	10.95579	10.70785
1422885_at	6.622381	6.688068	6.823385	6.828303	6.521843	6.540647
1422886_a_at	7.675526	7.574079	7.427782	7.644239	7.53086	7.666718
1422887_a_at	6.379461	6.049553	6.991984	7.880434	7.08163	7.453758
1422888_at	9.375267	9.34585	9.414035	9.417595	9.23725	9.33181
1422889_at	3.309942	3.57751	3.384331	3.320103	3.330304	3.407197
1422890_at	3.653263	3.669517	3.711608	3.611469	3.501057	3.476306
1422891_at	7.187577	6.985484	6.977939	7.167971	7.058145	7.044904
1422892_s_at	3.667033	3.793536	3.454708	4.081654	3.692246	3.734679
1422893_at	6.921262	6.615628	6.94704	6.714459	6.465366	6.62837
1422894_at	6.536533	6.237999	6.580092	6.446183	6.209548	6.554247
1422895_at	9.083331	8.956732	8.906599	8.919446	8.929203	8.848138
1422896_at	4.672854	4.766988	4.667341	4.896222	4.396685	4.745724
1422897_at	7.078749	6.878739	6.928936	6.987444	7.070942	6.969174
1422898_s_at	5.720673	5.688588	5.796461	5.843399	5.835799	5.462234
1422899_at	4.020404	4.003647	4.101431	3.79409	4.008743	3.981625
1422900_at	10.50533	10.20592	10.29827	10.41938	10.48276	10.58916
1422901_at	9.017822	8.95622	8.956736	9.103606	9.164716	9.140209
1422902_s_at	9.459292	9.32744	9.363593	9.5695	9.594213	9.568339
1422903_at	4.27176	4.166529	4.262261	4.664018	4.406151	4.367155
1422904_at	7.042469	6.946666	7.161096	7.042041	7.120728	6.957306
1422905_s_at	3.514741	3.444494	3.430988	3.603501	3.689791	3.548391
1422906_at	6.930341	6.958927	6.664334	7.005169	7.239301	6.812933
1422907_at	5.13493	5.316486	5.183441	5.132653	5.044441	5.057012
1422908_at	3.507004	3.518146	3.425071	3.574551	3.396609	3.341377
1422909_at	5.226261	5.310854	5.406953	5.350019	5.283926	5.136024
1422910_s_at	8.624487	8.599672	8.853204	8.568393	8.552724	8.771329
1422911_at	3.826746	3.780287	3.981104	3.730646	3.830069	3.833392
1422912_at	3.997452	3.825019	3.994231	3.8854	3.981233	3.907936
1422913_at	4.715129	4.6892	4.840092	4.916257	4.874428	4.514496
1422914_at	4.885641	4.599258	4.647376	4.719145	4.708504	4.67082
1422915_at	4.73476	4.747335	4.588608	4.619993	4.52532	4.88522
1422916_at	4.318186	4.241778	4.397094	4.609938	4.274942	4.384773
1422917_at	4.278914	4.428383	4.306941	4.361678	4.182902	4.233045
1422918_at	9.213759	8.747487	9.832037	9.89458	10.43698	10.15519
1422919_at	3.738192	3.645998	3.445752	3.782887	3.63083	3.625519
1422920_at	4.831273	4.775275	4.671481	4.806766	4.87145	4.716416
1422921_at	5.219899	4.929047	4.83836	5.320706	5.308296	5.238065
1422922_at	6.730144	6.806513	6.857569	6.803934	6.947786	6.762053
1422923_at	5.217809	5.032944	4.933866	5.146174	5.185836	5.043097
1422924_at	9.111488	8.879151	9.064956	7.87247	8.050546	8.077412
1422925_s_at	5.081769	5.242901	5.122227	5.084423	5.1344	5.153844
1422926_at	3.693785	3.681881	3.631087	3.897182	3.740661	3.849345
1422927_at	6.684881	6.566056	6.759568	6.740305	6.564499	6.70123
1422928_at	4.414937	4.31562	4.191244	4.385044	4.543389	4.502768
1422929_s_at	4.287752	4.230147	4.120368	4.190369	4.3267	4.191286
1422930_at	4.825029	4.63172	4.627635	4.774913	4.728535	4.656304
1422931_at	6.35296	6.378208	6.26869	6.313345	6.572686	6.565555
1422932_a_at	7.974497	8.117084	8.299775	8.351365	8.475785	8.341646
1422933_at	4.667471	4.493187	4.61917	4.452804	4.751195	4.623607
1422934_x_at	6.352576	6.434752	6.154963	6.410031	6.466999	6.460871
1422935_x_at	7.675784	7.564821	7.786859	7.521234	7.518604	7.663065
1422936_at	3.249347	3.319493	3.271292	3.228041	3.340304	3.254748
1422937_at	4.295553	4.172279	4.023444	4.199246	3.958897	4.137365
1422938_at	9.035342	8.764525	8.692956	9.046832	9.079175	9.081744
1422939_at	3.471311	3.47149	3.441736	3.453534	3.409522	3.497822
1422940_x_at	3.89823	3.877937	3.636205	3.805446	3.852365	3.644525
1422941_at	4.072273	4.079424	4.039059	4.152193	4.358599	4.041748
1422942_at	4.118296	3.781419	4.043536	3.962703	3.992309	4.055663
1422943_a_at	4.698418	4.85653	4.63875	4.805365	4.762275	4.814499
1422944_a_at	7.086775	7.31795	7.363819	7.075255	7.023535	7.314854
1422945_a_at	4.743718	4.569524	4.60842	4.631402	4.588659	4.646482
1422946_a_at	10.42212	10.70405	10.62274	10.62357	10.71129	10.61711
1422947_at	3.720044	3.375511	3.504426	3.526623	3.569553	3.536615
1422948_s_at	10.18667	10.32909	10.52695	10.61004	10.52317	11.08978
1422949_at	4.609802	4.825277	4.694783	4.602743	4.698963	4.678837
1422950_at	5.683134	5.714811	5.737818	5.733311	5.737875	5.797857
1422951_at	3.272118	3.444453	3.537502	3.441681	3.225176	3.47487
1422952_at	4.260218	4.093846	4.135594	4.144577	4.304007	4.272588
1422953_at	3.895043	3.826055	3.891236	3.961299	3.88958	3.896865
1422954_at	3.933572	3.914661	3.852279	4.232501	3.845413	4.078312
1422955_at	4.416887	4.875423	4.812182	4.581838	4.789229	4.494425
1422956_at	3.951604	3.988857	3.984201	4.027816	4.182902	4.145599
1422957_at	3.688834	3.611015	3.743535	3.658675	3.773731	3.6137
1422958_at	4.30048	4.131676	4.372994	4.3331	4.395615	4.302093
1422959_s_at	9.604519	8.993742	9.164266	9.760099	9.468201	9.580918
1422960_at	4.85866	5.012212	4.578771	4.712619	5.060798	5.024594
1422961_at	3.431806	3.332183	3.481971	3.449676	3.409529	3.379222
1422962_a_at	12.54534	12.40713	12.32893	12.48147	12.36021	12.44143
1422963_at	3.471076	3.541801	3.883518	3.802437	3.601274	3.690602
1422964_at	8.254466	8.110035	8.447094	8.217605	8.277904	8.190719
1422965_at	6.515942	6.046723	6.924376	7.040481	7.025904	6.91127
1422966_a_at	11.03142	10.75594	10.98205	11.19412	11.0268	10.96351
1422967_a_at	10.00194	9.418616	9.593969	10.15188	9.907702	9.813776
1422968_at	7.306952	6.99074	6.989873	7.160452	7.278141	7.176003
1422969_s_at	6.93169	6.430289	6.500684	6.773222	6.700966	6.642274
1422970_at	7.877423	7.694788	7.851854	7.624659	7.68457	7.748498
1422971_at	7.104569	7.124024	7.065727	7.016313	7.119531	6.940599
1422972_s_at	8.067018	8.308108	8.338463	7.669568	7.784913	7.524941
1422973_a_at	4.173298	4.238611	4.030479	4.166064	4.173298	4.180533
1422974_at	5.609163	5.633869	5.617452	5.618511	5.687388	5.718788
1422975_at	3.861151	3.919063	4.024045	4.073195	3.751686	3.904113
1422976_x_at	10.84573	10.80588	10.77084	10.81985	10.7631	10.82263
1422977_at	3.673678	3.630305	3.762842	3.760633	3.759676	3.715752
1422978_at	3.561405	3.586252	3.812431	3.980896	3.64836	3.782525
1422979_at	5.787483	5.50217	5.92473	6.125806	5.742339	5.98968
1422980_a_at	8.106712	8.098013	8.137875	7.957263	7.831386	8.106953
1422981_at	7.701695	7.120587	7.459392	7.443748	7.322638	7.362162
1422982_at	4.994615	4.911189	4.97814	4.869426	4.8799	5.076922
1422983_at	3.338405	3.510397	3.593249	3.65536	3.291195	3.546805
1422984_at	5.523297	5.26583	5.222835	5.597601	5.529351	5.526953
1422985_at	3.832344	3.724175	3.940709	4.001615	4.119023	3.969894
1422986_at	3.95805	3.888949	4.016377	4.070948	3.970902	3.839225
1422987_at	4.669464	4.357682	4.81873	4.444103	4.689516	4.444349
1422988_at	5.140267	5.06397	5.211328	5.182372	5.0978	5.091592
1422989_a_at	4.556232	4.682045	4.643422	4.553865	4.575301	4.330967
1422990_at	3.903455	3.828504	3.916958	3.655329	4.041134	3.724263
1422991_at	7.8669	7.879198	8.244929	8.327543	8.394557	8.133784
1422992_s_at	9.13792	9.109965	9.689261	9.859186	9.827366	9.600759
1422993_s_at	10.50797	10.47912	10.59549	10.6655	10.70426	10.56203
1422994_at	4.988336	4.840777	4.774264	5.155953	4.987088	4.89788
1422995_at	4.479126	4.479886	4.615083	4.549719	4.339569	4.335647
1422996_at	4.466133	4.636527	4.534676	4.482994	4.400532	4.544793
1422997_s_at	4.493532	4.447939	4.48438	4.381791	4.61608	4.339912
1422998_a_at	8.487974	8.547882	8.512216	8.640986	8.539677	8.688612
1422999_at	6.570944	6.371179	6.55356	6.635889	6.610064	6.620182
1423000_a_at	5.687131	5.504153	5.534377	5.533578	5.503354	5.210217
1423001_at	6.281734	6.269711	6.319507	6.279493	6.234503	6.353025
1423002_at	6.14514	5.922318	6.018229	6.126217	6.270595	6.134559
1423003_at	4.269758	4.071839	4.290173	4.303083	4.430265	4.358725
1423004_at	3.887264	4.080483	3.784563	4.057356	3.840704	3.98269
1423005_a_at	4.934108	4.871727	4.846373	5.296995	5.222947	5.37109
1423006_at	9.568439	9.338488	10.007	9.783434	10.1668	9.733824
1423007_a_at	4.009591	4.575392	4.738096	4.68512	4.675783	4.6716
1423008_at	3.721704	3.598385	3.533483	3.667727	3.600463	3.452315
1423009_at	3.793701	3.785011	3.789525	3.855378	3.75958	3.8942
1423010_at	6.572646	6.703736	6.582403	6.572149	6.695333	6.55346
1423011_at	3.539698	3.268987	3.240391	3.19121	3.372968	3.301849
1423012_at	3.921438	4.059055	3.975952	3.925522	3.91416	3.946826
1423013_at	5.594121	5.719457	5.326587	5.684627	5.754566	5.490202
1423014_at	4.081908	3.967259	4.304649	4.008215	4.059803	4.164092
1423015_at	4.035532	4.299552	3.944188	4.021282	3.925132	3.883721
1423016_a_at	3.714008	3.851664	3.637284	3.543017	3.69193	3.524522
1423017_a_at	4.653484	4.728067	4.706658	4.647095	4.632407	4.65382
1423018_at	5.902552	6.104486	5.953171	5.88674	5.999148	5.892308
1423019_at	4.413142	4.429544	4.768594	4.245475	4.396874	4.31024
1423020_at	3.857155	3.983724	4.067169	3.687086	3.708898	3.861664
1423021_s_at	9.525528	9.745084	9.629585	9.657932	9.921385	9.559617
1423022_at	4.232412	4.340157	4.285213	4.238394	4.406231	4.328084
1423023_at	5.437109	5.799512	5.433682	5.366627	5.545432	5.558064
1423024_at	5.025683	5.220792	5.026044	5.216303	5.447542	4.971335
1423025_a_at	3.549367	3.674434	3.657527	3.700519	3.545687	3.693307
1423026_at	4.532703	4.226539	4.363693	4.708156	4.874835	4.797719
1423027_at	5.515597	5.273606	5.300516	5.420387	5.338379	5.211741
1423028_at	4.03894	3.9913	3.972124	3.996868	4.119573	4.091476
1423029_at	4.199578	4.208634	4.557357	4.326081	4.070776	4.296766
1423030_at	11.8739	12.00684	12.01085	11.85252	11.84328	11.88166
1423031_at	8.99459	9.004064	8.936755	8.907263	8.843966	8.929704
1423032_at	6.075306	6.240363	6.134022	6.250939	6.283628	6.331518
1423033_at	5.262819	5.051182	5.330023	5.123147	5.09491	5.006666
1423034_at	9.992102	10.12827	9.977617	10.18435	9.910686	10.01039
